NOM,ways_points,geometry,centroid_x,centroid_y,True color,True color 20cm,structure,texture,couleur,surface(ha),typologie,especes_cultivés,Micro_el,Macro_el,ph,Roche_mère,True_color,True_color_20cm
G3168,"284984.4599999979,714845.7600000018;284984.4599999979,714850.7600000018;284989.4599999979,714850.7600000018;284989.4599999979,714845.7600000018;284984.4599999979,714845.7600000018","POLYGON ((284984.4599999979 714845.7600000018, 284984.4599999979 714850.7600000018, 284989.4599999979 714850.7600000018, 284989.4599999979 714845.7600000018, 284984.4599999979 714845.7600000018))",284986.9599999979,714848.2600000018,,,,,,,,,,,,,,
G3169,"284984.4599999979,714850.7600000018;284984.4599999979,714855.7600000018;284989.4599999979,714855.7600000018;284989.4599999979,714850.7600000018;284984.4599999979,714850.7600000018","POLYGON ((284984.4599999979 714850.7600000018, 284984.4599999979 714855.7600000018, 284989.4599999979 714855.7600000018, 284989.4599999979 714850.7600000018, 284984.4599999979 714850.7600000018))",284986.9599999979,714853.2600000018,,,,,,,,,,,,,,
G3170,"284984.4599999979,714855.7600000018;284984.4599999979,714860.7600000018;284989.4599999979,714860.7600000018;284989.4599999979,714855.7600000018;284984.4599999979,714855.7600000018","POLYGON ((284984.4599999979 714855.7600000018, 284984.4599999979 714860.7600000018, 284989.4599999979 714860.7600000018, 284989.4599999979 714855.7600000018, 284984.4599999979 714855.7600000018))",284986.9599999979,714858.2600000018,,,,,,,,,,,,,,
G3171,"284984.4599999979,714860.7600000018;284984.4599999979,714865.7600000018;284989.4599999979,714865.7600000018;284989.4599999979,714860.7600000018;284984.4599999979,714860.7600000018","POLYGON ((284984.4599999979 714860.7600000018, 284984.4599999979 714865.7600000018, 284989.4599999979 714865.7600000018, 284989.4599999979 714860.7600000018, 284984.4599999979 714860.7600000018))",284986.9599999979,714863.2600000018,,,,,,,,,,,,,,
G3172,"284984.4599999979,714865.7600000018;284984.4599999979,714870.7600000018;284989.4599999979,714870.7600000018;284989.4599999979,714865.7600000018;284984.4599999979,714865.7600000018","POLYGON ((284984.4599999979 714865.7600000018, 284984.4599999979 714870.7600000018, 284989.4599999979 714870.7600000018, 284989.4599999979 714865.7600000018, 284984.4599999979 714865.7600000018))",284986.9599999979,714868.2600000018,,,,,,,,,,,,,,
G3173,"284984.4599999979,714870.7600000018;284984.4599999979,714875.7600000018;284989.4599999979,714875.7600000018;284989.4599999979,714870.7600000018;284984.4599999979,714870.7600000018","POLYGON ((284984.4599999979 714870.7600000018, 284984.4599999979 714875.7600000018, 284989.4599999979 714875.7600000018, 284989.4599999979 714870.7600000018, 284984.4599999979 714870.7600000018))",284986.9599999979,714873.2600000018,,,,,,,,,,,,,,
G3174,"284984.4599999979,714875.7600000018;284984.4599999979,714880.7600000018;284989.4599999979,714880.7600000018;284989.4599999979,714875.7600000018;284984.4599999979,714875.7600000018","POLYGON ((284984.4599999979 714875.7600000018, 284984.4599999979 714880.7600000018, 284989.4599999979 714880.7600000018, 284989.4599999979 714875.7600000018, 284984.4599999979 714875.7600000018))",284986.9599999979,714878.2600000018,,,,,,,,,,,,,,
G3175,"284984.4599999979,714880.7600000018;284984.4599999979,714885.7600000018;284989.4599999979,714885.7600000018;284989.4599999979,714880.7600000018;284984.4599999979,714880.7600000018","POLYGON ((284984.4599999979 714880.7600000018, 284984.4599999979 714885.7600000018, 284989.4599999979 714885.7600000018, 284989.4599999979 714880.7600000018, 284984.4599999979 714880.7600000018))",284986.9599999979,714883.2600000018,,,,,,,,,,,,,,
G3176,"284984.4599999979,714885.7600000018;284984.4599999979,714890.7600000018;284989.4599999979,714890.7600000018;284989.4599999979,714885.7600000018;284984.4599999979,714885.7600000018","POLYGON ((284984.4599999979 714885.7600000018, 284984.4599999979 714890.7600000018, 284989.4599999979 714890.7600000018, 284989.4599999979 714885.7600000018, 284984.4599999979 714885.7600000018))",284986.9599999979,714888.2600000018,,,,,,,,,,,,,,
G3177,"284984.4599999979,714890.7600000018;284984.4599999979,714895.7600000018;284989.4599999979,714895.7600000018;284989.4599999979,714890.7600000018;284984.4599999979,714890.7600000018","POLYGON ((284984.4599999979 714890.7600000018, 284984.4599999979 714895.7600000018, 284989.4599999979 714895.7600000018, 284989.4599999979 714890.7600000018, 284984.4599999979 714890.7600000018))",284986.9599999979,714893.2600000018,,,,,,,,,,,,,,
G3178,"284984.4599999979,714895.7600000018;284984.4599999979,714900.7600000018;284989.4599999979,714900.7600000018;284989.4599999979,714895.7600000018;284984.4599999979,714895.7600000018","POLYGON ((284984.4599999979 714895.7600000018, 284984.4599999979 714900.7600000018, 284989.4599999979 714900.7600000018, 284989.4599999979 714895.7600000018, 284984.4599999979 714895.7600000018))",284986.9599999979,714898.2600000018,,,,,,,,,,,,,,
G3179,"284984.4599999979,714900.7600000018;284984.4599999979,714905.7600000018;284989.4599999979,714905.7600000018;284989.4599999979,714900.7600000018;284984.4599999979,714900.7600000018","POLYGON ((284984.4599999979 714900.7600000018, 284984.4599999979 714905.7600000018, 284989.4599999979 714905.7600000018, 284989.4599999979 714900.7600000018, 284984.4599999979 714900.7600000018))",284986.9599999979,714903.2600000018,,,,,,,,,,,,,,
G3180,"284984.4599999979,714905.7600000018;284984.4599999979,714910.7600000018;284989.4599999979,714910.7600000018;284989.4599999979,714905.7600000018;284984.4599999979,714905.7600000018","POLYGON ((284984.4599999979 714905.7600000018, 284984.4599999979 714910.7600000018, 284989.4599999979 714910.7600000018, 284989.4599999979 714905.7600000018, 284984.4599999979 714905.7600000018))",284986.9599999979,714908.2600000018,,,,,,,,,,,,,,
G3181,"284984.4599999979,714910.7600000018;284984.4599999979,714915.7600000018;284989.4599999979,714915.7600000018;284989.4599999979,714910.7600000018;284984.4599999979,714910.7600000018","POLYGON ((284984.4599999979 714910.7600000018, 284984.4599999979 714915.7600000018, 284989.4599999979 714915.7600000018, 284989.4599999979 714910.7600000018, 284984.4599999979 714910.7600000018))",284986.9599999979,714913.2600000018,,,,,,,,,,,,,,
G3182,"284984.4599999979,714915.7600000018;284984.4599999979,714920.7600000018;284989.4599999979,714920.7600000018;284989.4599999979,714915.7600000018;284984.4599999979,714915.7600000018","POLYGON ((284984.4599999979 714915.7600000018, 284984.4599999979 714920.7600000018, 284989.4599999979 714920.7600000018, 284989.4599999979 714915.7600000018, 284984.4599999979 714915.7600000018))",284986.9599999979,714918.2600000018,,,,,,,,,,,,,,
G3183,"284984.4599999979,714920.7600000018;284984.4599999979,714925.7600000018;284989.4599999979,714925.7600000018;284989.4599999979,714920.7600000018;284984.4599999979,714920.7600000018","POLYGON ((284984.4599999979 714920.7600000018, 284984.4599999979 714925.7600000018, 284989.4599999979 714925.7600000018, 284989.4599999979 714920.7600000018, 284984.4599999979 714920.7600000018))",284986.9599999979,714923.2600000018,,,,,,,,,,,,,,
G3184,"284984.4599999979,714925.7600000018;284984.4599999979,714930.7600000018;284989.4599999979,714930.7600000018;284989.4599999979,714925.7600000018;284984.4599999979,714925.7600000018","POLYGON ((284984.4599999979 714925.7600000018, 284984.4599999979 714930.7600000018, 284989.4599999979 714930.7600000018, 284989.4599999979 714925.7600000018, 284984.4599999979 714925.7600000018))",284986.9599999979,714928.2600000018,,,,,,,,,,,,,,
G3185,"284984.4599999979,714930.7600000018;284984.4599999979,714935.7600000018;284989.4599999979,714935.7600000018;284989.4599999979,714930.7600000018;284984.4599999979,714930.7600000018","POLYGON ((284984.4599999979 714930.7600000018, 284984.4599999979 714935.7600000018, 284989.4599999979 714935.7600000018, 284989.4599999979 714930.7600000018, 284984.4599999979 714930.7600000018))",284986.9599999979,714933.2600000018,,,,,,,,,,,,,,
G3186,"284984.4599999979,714935.7600000018;284984.4599999979,714940.7600000018;284989.4599999979,714940.7600000018;284989.4599999979,714935.7600000018;284984.4599999979,714935.7600000018","POLYGON ((284984.4599999979 714935.7600000018, 284984.4599999979 714940.7600000018, 284989.4599999979 714940.7600000018, 284989.4599999979 714935.7600000018, 284984.4599999979 714935.7600000018))",284986.9599999979,714938.2600000018,,,,,,,,,,,,,,
G3187,"284984.4599999979,714940.7600000018;284984.4599999979,714945.7600000018;284989.4599999979,714945.7600000018;284989.4599999979,714940.7600000018;284984.4599999979,714940.7600000018","POLYGON ((284984.4599999979 714940.7600000018, 284984.4599999979 714945.7600000018, 284989.4599999979 714945.7600000018, 284989.4599999979 714940.7600000018, 284984.4599999979 714940.7600000018))",284986.9599999979,714943.2600000018,,,,,,,,,,,,,,
G3188,"284984.4599999979,714945.7600000018;284984.4599999979,714950.7600000018;284989.4599999979,714950.7600000018;284989.4599999979,714945.7600000018;284984.4599999979,714945.7600000018","POLYGON ((284984.4599999979 714945.7600000018, 284984.4599999979 714950.7600000018, 284989.4599999979 714950.7600000018, 284989.4599999979 714945.7600000018, 284984.4599999979 714945.7600000018))",284986.9599999979,714948.2600000018,,,,,,,,,,,,,,
G3189,"284984.4599999979,714950.7600000018;284984.4599999979,714955.7600000018;284989.4599999979,714955.7600000018;284989.4599999979,714950.7600000018;284984.4599999979,714950.7600000018","POLYGON ((284984.4599999979 714950.7600000018, 284984.4599999979 714955.7600000018, 284989.4599999979 714955.7600000018, 284989.4599999979 714950.7600000018, 284984.4599999979 714950.7600000018))",284986.9599999979,714953.2600000018,,,,,,,,,,,,,,
G3190,"284984.4599999979,714955.7600000018;284984.4599999979,714960.7600000018;284989.4599999979,714960.7600000018;284989.4599999979,714955.7600000018;284984.4599999979,714955.7600000018","POLYGON ((284984.4599999979 714955.7600000018, 284984.4599999979 714960.7600000018, 284989.4599999979 714960.7600000018, 284989.4599999979 714955.7600000018, 284984.4599999979 714955.7600000018))",284986.9599999979,714958.2600000018,,,,,,,,,,,,,,
G3191,"284984.4599999979,714960.7600000018;284984.4599999979,714965.7600000018;284989.4599999979,714965.7600000018;284989.4599999979,714960.7600000018;284984.4599999979,714960.7600000018","POLYGON ((284984.4599999979 714960.7600000018, 284984.4599999979 714965.7600000018, 284989.4599999979 714965.7600000018, 284989.4599999979 714960.7600000018, 284984.4599999979 714960.7600000018))",284986.9599999979,714963.2600000018,,,,,,,,,,,,,,
G3192,"284984.4599999979,714965.7600000018;284984.4599999979,714970.7600000018;284989.4599999979,714970.7600000018;284989.4599999979,714965.7600000018;284984.4599999979,714965.7600000018","POLYGON ((284984.4599999979 714965.7600000018, 284984.4599999979 714970.7600000018, 284989.4599999979 714970.7600000018, 284989.4599999979 714965.7600000018, 284984.4599999979 714965.7600000018))",284986.9599999979,714968.2600000018,,,,,,,,,,,,,,
G3193,"284984.4599999979,714970.7600000018;284984.4599999979,714975.7600000018;284989.4599999979,714975.7600000018;284989.4599999979,714970.7600000018;284984.4599999979,714970.7600000018","POLYGON ((284984.4599999979 714970.7600000018, 284984.4599999979 714975.7600000018, 284989.4599999979 714975.7600000018, 284989.4599999979 714970.7600000018, 284984.4599999979 714970.7600000018))",284986.9599999979,714973.2600000018,,,,,,,,,,,,,,
G3194,"284984.4599999979,714975.7600000018;284984.4599999979,714980.7600000018;284989.4599999979,714980.7600000018;284989.4599999979,714975.7600000018;284984.4599999979,714975.7600000018","POLYGON ((284984.4599999979 714975.7600000018, 284984.4599999979 714980.7600000018, 284989.4599999979 714980.7600000018, 284989.4599999979 714975.7600000018, 284984.4599999979 714975.7600000018))",284986.9599999979,714978.2600000018,,,,,,,,,,,,,,
G3195,"284984.4599999979,714980.7600000018;284984.4599999979,714985.7600000018;284989.4599999979,714985.7600000018;284989.4599999979,714980.7600000018;284984.4599999979,714980.7600000018","POLYGON ((284984.4599999979 714980.7600000018, 284984.4599999979 714985.7600000018, 284989.4599999979 714985.7600000018, 284989.4599999979 714980.7600000018, 284984.4599999979 714980.7600000018))",284986.9599999979,714983.2600000018,,,,,,,,,,,,,,
G3196,"284984.4599999979,714985.7600000018;284984.4599999979,714990.7600000018;284989.4599999979,714990.7600000018;284989.4599999979,714985.7600000018;284984.4599999979,714985.7600000018","POLYGON ((284984.4599999979 714985.7600000018, 284984.4599999979 714990.7600000018, 284989.4599999979 714990.7600000018, 284989.4599999979 714985.7600000018, 284984.4599999979 714985.7600000018))",284986.9599999979,714988.2600000018,,,,,,,,,,,,,,
G3197,"284984.4599999979,714990.7600000018;284984.4599999979,714995.7600000018;284989.4599999979,714995.7600000018;284989.4599999979,714990.7600000018;284984.4599999979,714990.7600000018","POLYGON ((284984.4599999979 714990.7600000018, 284984.4599999979 714995.7600000018, 284989.4599999979 714995.7600000018, 284989.4599999979 714990.7600000018, 284984.4599999979 714990.7600000018))",284986.9599999979,714993.2600000018,,,,,,,,,,,,,,
G3198,"284984.4599999979,714995.7600000018;284984.4599999979,715000.7600000018;284989.4599999979,715000.7600000018;284989.4599999979,714995.7600000018;284984.4599999979,714995.7600000018","POLYGON ((284984.4599999979 714995.7600000018, 284984.4599999979 715000.7600000018, 284989.4599999979 715000.7600000018, 284989.4599999979 714995.7600000018, 284984.4599999979 714995.7600000018))",284986.9599999979,714998.2600000018,,,,,,,,,,,,,,
G3199,"284984.4599999979,715000.7600000018;284984.4599999979,715005.7600000018;284989.4599999979,715005.7600000018;284989.4599999979,715000.7600000018;284984.4599999979,715000.7600000018","POLYGON ((284984.4599999979 715000.7600000018, 284984.4599999979 715005.7600000018, 284989.4599999979 715005.7600000018, 284989.4599999979 715000.7600000018, 284984.4599999979 715000.7600000018))",284986.9599999979,715003.2600000018,,,,,,,,,,,,,,
G3200,"284989.4599999979,715005.7600000018;284984.4599999979,715005.7600000018;284984.4599999979,715010.1562736959;284989.4599999979,715010.250331841;284989.4599999979,715005.7600000018","POLYGON ((284989.4599999979 715005.7600000018, 284984.4599999979 715005.7600000018, 284984.4599999979 715010.1562736959, 284989.4599999979 715010.250331841, 284989.4599999979 715005.7600000018))",284986.96882021474,715007.9817343465,,,,,,,,,,,,,,
G3201,"284989.4599999979,714780.7600000018;284994.4599999979,714780.7600000018;284994.4599999979,714780.2786653383;284989.4599999979,714777.3069806482;284989.4599999979,714780.7600000018","POLYGON ((284989.4599999979 714780.7600000018, 284994.4599999979 714780.7600000018, 284994.4599999979 714780.2786653383, 284989.4599999979 714777.3069806482, 284989.4599999979 714780.7600000018))",284991.3305691186,714779.5893644866,,,,,,,,,,,,,,
G3202,"284989.4599999979,714780.7600000018;284989.4599999979,714785.7600000018;284994.4599999979,714785.7600000018;284994.4599999979,714780.7600000018;284989.4599999979,714780.7600000018","POLYGON ((284989.4599999979 714780.7600000018, 284989.4599999979 714785.7600000018, 284994.4599999979 714785.7600000018, 284994.4599999979 714780.7600000018, 284989.4599999979 714780.7600000018))",284991.9599999979,714783.2600000018,,,,,,,,,,,,,,
G3203,"284989.4599999979,714785.7600000018;284989.4599999979,714790.7600000018;284994.4599999979,714790.7600000018;284994.4599999979,714785.7600000018;284989.4599999979,714785.7600000018","POLYGON ((284989.4599999979 714785.7600000018, 284989.4599999979 714790.7600000018, 284994.4599999979 714790.7600000018, 284994.4599999979 714785.7600000018, 284989.4599999979 714785.7600000018))",284991.9599999979,714788.2600000018,,,,,,,,,,,,,,
G3204,"284989.4599999979,714790.7600000018;284989.4599999979,714795.7600000018;284994.4599999979,714795.7600000018;284994.4599999979,714790.7600000018;284989.4599999979,714790.7600000018","POLYGON ((284989.4599999979 714790.7600000018, 284989.4599999979 714795.7600000018, 284994.4599999979 714795.7600000018, 284994.4599999979 714790.7600000018, 284989.4599999979 714790.7600000018))",284991.9599999979,714793.2600000018,,,,,,,,,,,,,,
G3205,"284989.4599999979,714795.7600000018;284989.4599999979,714800.7600000018;284994.4599999979,714800.7600000018;284994.4599999979,714795.7600000018;284989.4599999979,714795.7600000018","POLYGON ((284989.4599999979 714795.7600000018, 284989.4599999979 714800.7600000018, 284994.4599999979 714800.7600000018, 284994.4599999979 714795.7600000018, 284989.4599999979 714795.7600000018))",284991.9599999979,714798.2600000018,,,,,,,,,,,,,,
G3206,"284989.4599999979,714800.7600000018;284989.4599999979,714805.7600000018;284994.4599999979,714805.7600000018;284994.4599999979,714800.7600000018;284989.4599999979,714800.7600000018","POLYGON ((284989.4599999979 714800.7600000018, 284989.4599999979 714805.7600000018, 284994.4599999979 714805.7600000018, 284994.4599999979 714800.7600000018, 284989.4599999979 714800.7600000018))",284991.9599999979,714803.2600000018,,,,,,,,,,,,,,
G3207,"284989.4599999979,714805.7600000018;284989.4599999979,714810.7600000018;284994.4599999979,714810.7600000018;284994.4599999979,714805.7600000018;284989.4599999979,714805.7600000018","POLYGON ((284989.4599999979 714805.7600000018, 284989.4599999979 714810.7600000018, 284994.4599999979 714810.7600000018, 284994.4599999979 714805.7600000018, 284989.4599999979 714805.7600000018))",284991.9599999979,714808.2600000018,,,,,,,,,,,,,,
G3208,"284989.4599999979,714810.7600000018;284989.4599999979,714815.7600000018;284994.4599999979,714815.7600000018;284994.4599999979,714810.7600000018;284989.4599999979,714810.7600000018","POLYGON ((284989.4599999979 714810.7600000018, 284989.4599999979 714815.7600000018, 284994.4599999979 714815.7600000018, 284994.4599999979 714810.7600000018, 284989.4599999979 714810.7600000018))",284991.9599999979,714813.2600000018,,,,,,,,,,,,,,
